Level,Skill,Subskill,Value,LevelKey,Discipline,Role
14,Communication & Collaboration,Information & document management,3,L14,Project Management,Engineer
14,Communication & Collaboration,Team collaboration & trust building,3,L14,Project Management,Engineer
14,Communication & Collaboration,Stakeholder engagement & alignment,3,L14,Project Management,Engineer
14,Communication & Collaboration,Client relationship management,3,L14,Project Management,Engineer
14,Communication & Collaboration,Organizational navigation & awareness,3,L14,Project Management,Engineer
14,Communication & Collaboration,Cultural & diversity awareness,3,L14,Project Management,Engineer
14,Communication & Collaboration,Conflict resolution & issue escalation,3,L14,Project Management,Engineer
14,Engineering Management,Engineering discipline deliverables,3,L14,Project Management,Engineer
14,Engineering Management,Inter-discipline dependencies & workflows,3,L14,Project Management,Engineer
14,Engineering Management,"Engineering scope definition, WBS/DOR ownership",3,L14,Project Management,Engineer
14,Engineering Management,Multi-discipline technical leadership,3,L14,Project Management,Engineer
14,Engineering Management,Cross-discipline technical issue resolution,3,L14,Project Management,Engineer
14,Engineering Management,Design basis ownership & QA/QC governance,3,L14,Project Management,Engineer
14,Engineering Management,Engineering tools & S3D suite understanding,3,L14,Project Management,Engineer
14,Engineering Management,Engineering–Procurement–Construction–Commissioning interface,3,L14,Project Management,Engineer
14,Engineering Management,"Constructability, modularization & AWP",3,L14,Project Management,Engineer
14,Project Planning & Control,Project Execution Planning (PEP),3,L14,Project Management,Engineer
14,Project Planning & Control,Schedule development & Primavera interpretation,3,L14,Project Management,Engineer
14,Project Planning & Control,Progress measurement & EPMS/DDS,3,L14,Project Management,Engineer
14,Project Planning & Control,Project status & progress reporting,3,L14,Project Management,Engineer
14,Project Planning & Control,Earned Value & productivity management,3,L14,Project Management,Engineer
14,Project Planning & Control,Integrated change management & baseline control,3,L14,Project Management,Engineer
14,Project Planning & Control,Project close-out & handover,3,L14,Project Management,Engineer
14,Commercial & Cost,Project financial terms & concepts,3,L14,Project Management,Engineer
14,Commercial & Cost,Engineering estimation & budgeting,3,L14,Project Management,Engineer
14,Commercial & Cost,"Forecasting, cost control & variance analysis",3,L14,Project Management,Engineer
14,Commercial & Cost,Resource planning & capacity management,3,L14,Project Management,Engineer
14,Commercial & Cost,Contracting strategies,3,L14,Project Management,Engineer
14,Commercial & Cost,Procurement processes & vendor management,3,L14,Project Management,Engineer
14,Commercial & Cost,Contract language & commercial risk,3,L14,Project Management,Engineer
14,Commercial & Cost,INCOTERMS & logistics,3,L14,Project Management,Engineer
14,Risk & Construction,Project risk management,3,L14,Project Management,Engineer
14,Risk & Construction,Site / construction exposure,3,L14,Project Management,Engineer
14,Risk & Construction,Commissioning & system handover,3,L14,Project Management,Engineer
14,Business & Knowledge,Proposal development exposure,3,L14,Project Management,Engineer
14,Business & Knowledge,Business development & client advisory,3,L14,Project Management,Engineer
14,Business & Knowledge,Knowledge capture & lessons learned,3,L14,Project Management,Engineer
14,Value engineering & cost optimization,,3,L14,Project Management,Engineer
14,Business & KnowledgeDocument & information management systems,,3,L14,Project Management,Engineer
14,"Business & KnowledgeEthics, compliance & professional conduct",,3,L14,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Personal drive, initiative & results orientation",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Self-awareness, integrity & professional maturity",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Analytical, critical & systems thinking",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Strategic thinking, vision & foresight",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Planning, anticipation & foresight",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,"Leadership presence, courage & decisiveness",4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,Influence & impact without authority,4,L15,Project Management,Engineer
15,Personal Effectiveness & Leadership,Innovation & continuous improvement mindset,4,L15,Project Management,Engineer
15,Communication & Collaboration,Effective oral & written communication,4,L15,Project Management,Engineer
15,Communication & Collaboration,Information & document management,4,L15,Project Management,Engineer
15,Communication & Collaboration,Team collaboration & trust building,4,L15,Project Management,Engineer
15,Communication & Collaboration,Stakeholder engagement & alignment,4,L15,Project Management,Engineer
15,Communication & Collaboration,Client relationship management,4,L15,Project Management,Engineer
15,Communication & Collaboration,Organizational navigation & awareness,4,L15,Project Management,Engineer
15,Communication & Collaboration,Cultural & diversity awareness,4,L15,Project Management,Engineer
15,Communication & Collaboration,Conflict resolution & issue escalation,4,L15,Project Management,Engineer
15,Engineering Management,Engineering discipline deliverables,4,L15,Project Management,Engineer
15,Engineering Management,Inter-discipline dependencies & workflows,4,L15,Project Management,Engineer
15,Engineering Management,"Engineering scope definition, WBS/DOR ownership",4,L15,Project Management,Engineer
15,Engineering Management,Multi-discipline technical leadership,4,L15,Project Management,Engineer
15,Engineering Management,Cross-discipline technical issue resolution,4,L15,Project Management,Engineer
15,Engineering Management,Design basis ownership & QA/QC governance,4,L15,Project Management,Engineer
15,Engineering Management,Engineering tools & S3D suite understanding,4,L15,Project Management,Engineer
15,Engineering Management,Engineering–Procurement–Construction–Commissioning interface,4,L15,Project Management,Engineer
15,Engineering Management,"Constructability, modularization & AWP",4,L15,Project Management,Engineer
15,Project Planning & Control,Project Execution Planning (PEP),4,L15,Project Management,Engineer
15,Project Planning & Control,Schedule development & Primavera interpretation,4,L15,Project Management,Engineer
15,Project Planning & Control,Progress measurement & EPMS/DDS,4,L15,Project Management,Engineer
15,Project Planning & Control,Project status & progress reporting,4,L15,Project Management,Engineer
15,Project Planning & Control,Earned Value & productivity management,4,L15,Project Management,Engineer
15,Project Planning & Control,Integrated change management & baseline control,4,L15,Project Management,Engineer
15,Project Planning & Control,Project close-out & handover,4,L15,Project Management,Engineer
15,Commercial & Cost,Project financial terms & concepts,4,L15,Project Management,Engineer
15,Commercial & Cost,Engineering estimation & budgeting,4,L15,Project Management,Engineer
15,Commercial & Cost,"Forecasting, cost control & variance analysis",4,L15,Project Management,Engineer
15,Commercial & Cost,Resource planning & capacity management,4,L15,Project Management,Engineer
15,Commercial & Cost,Contracting strategies,4,L15,Project Management,Engineer
15,Commercial & Cost,Procurement processes & vendor management,4,L15,Project Management,Engineer
15,Commercial & Cost,Contract language & commercial risk,4,L15,Project Management,Engineer
15,Commercial & Cost,INCOTERMS & logistics,4,L15,Project Management,Engineer
15,Risk & Construction,Project risk management,4,L15,Project Management,Engineer
15,Risk & Construction,Site / construction exposure,4,L15,Project Management,Engineer
15,Risk & Construction,Commissioning & system handover,4,L15,Project Management,Engineer
15,Business & Knowledge,Proposal development exposure,4,L15,Project Management,Engineer
15,Business & Knowledge,Business development & client advisory,4,L15,Project Management,Engineer
15,Business & Knowledge,Knowledge capture & lessons learned,4,L15,Project Management,Engineer
15,Value engineering & cost optimization,,4,L15,Project Management,Engineer
15,Business & KnowledgeDocument & information management systems,,4,L15,Project Management,Engineer
15,"Business & KnowledgeEthics, compliance & professional conduct",,4,L15,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Personal drive, initiative & results orientation",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Self-awareness, integrity & professional maturity",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Analytical, critical & systems thinking",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Strategic thinking, vision & foresight",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Planning, anticipation & foresight",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,"Leadership presence, courage & decisiveness",4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,Influence & impact without authority,4,L16,Project Management,Engineer
16,Personal Effectiveness & Leadership,Innovation & continuous improvement mindset,4,L16,Project Management,Engineer
16,Communication & Collaboration,Effective oral & written communication,4,L16,Project Management,Engineer
16,Communication & Collaboration,Information & document management,4,L16,Project Management,Engineer
16,Communication & Collaboration,Team collaboration & trust building,4,L16,Project Management,Engineer
16,Communication & Collaboration,Stakeholder engagement & alignment,4,L16,Project Management,Engineer
16,Communication & Collaboration,Client relationship management,4,L16,Project Management,Engineer
16,Communication & Collaboration,Organizational navigation & awareness,4,L16,Project Management,Engineer
16,Communication & Collaboration,Cultural & diversity awareness,4,L16,Project Management,Engineer
16,Communication & Collaboration,Conflict resolution & issue escalation,4,L16,Project Management,Engineer
16,Engineering Management,Engineering discipline deliverables,4,L16,Project Management,Engineer
16,Engineering Management,Inter-discipline dependencies & workflows,4,L16,Project Management,Engineer
16,Engineering Management,"Engineering scope definition, WBS/DOR ownership",4,L16,Project Management,Engineer
16,Engineering Management,Multi-discipline technical leadership,4,L16,Project Management,Engineer
16,Engineering Management,Cross-discipline technical issue resolution,4,L16,Project Management,Engineer
16,Engineering Management,Design basis ownership & QA/QC governance,4,L16,Project Management,Engineer
16,Engineering Management,Engineering tools & S3D suite understanding,4,L16,Project Management,Engineer
16,Engineering Management,Engineering–Procurement–Construction–Commissioning interface,4,L16,Project Management,Engineer
16,Engineering Management,"Constructability, modularization & AWP",4,L16,Project Management,Engineer
16,Project Planning & Control,Project Execution Planning (PEP),4,L16,Project Management,Engineer
16,Project Planning & Control,Schedule development & Primavera interpretation,4,L16,Project Management,Engineer
16,Project Planning & Control,Progress measurement & EPMS/DDS,4,L16,Project Management,Engineer
16,Project Planning & Control,Project status & progress reporting,4,L16,Project Management,Engineer
16,Project Planning & Control,Earned Value & productivity management,4,L16,Project Management,Engineer
16,Project Planning & Control,Integrated change management & baseline control,4,L16,Project Management,Engineer
16,Project Planning & Control,Project close-out & handover,4,L16,Project Management,Engineer
16,Commercial & Cost,Project financial terms & concepts,4,L16,Project Management,Engineer
16,Commercial & Cost,Engineering estimation & budgeting,4,L16,Project Management,Engineer
16,Commercial & Cost,"Forecasting, cost control & variance analysis",4,L16,Project Management,Engineer
16,Commercial & Cost,Resource planning & capacity management,4,L16,Project Management,Engineer
16,Commercial & Cost,Contracting strategies,4,L16,Project Management,Engineer
16,Commercial & Cost,Procurement processes & vendor management,4,L16,Project Management,Engineer
16,Commercial & Cost,Contract language & commercial risk,4,L16,Project Management,Engineer
16,Commercial & Cost,INCOTERMS & logistics,4,L16,Project Management,Engineer
16,Risk & Construction,Project risk management,4,L16,Project Management,Engineer
16,Risk & Construction,Site / construction exposure,4,L16,Project Management,Engineer
16,Risk & Construction,Commissioning & system handover,4,L16,Project Management,Engineer
16,Business & Knowledge,Proposal development exposure,4,L16,Project Management,Engineer
16,Business & Knowledge,Business development & client advisory,4,L16,Project Management,Engineer
16,Business & Knowledge,Knowledge capture & lessons learned,4,L16,Project Management,Engineer
16,Value engineering & cost optimization,,4,L16,Project Management,Engineer
16,Business & KnowledgeDocument & information management systems,,4,L16,Project Management,Engineer
16,"Business & KnowledgeEthics, compliance & professional conduct",,4,L16,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Personal drive, initiative & results orientation",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Self-awareness, integrity & professional maturity",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Analytical, critical & systems thinking",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Strategic thinking, vision & foresight",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Planning, anticipation & foresight",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,"Leadership presence, courage & decisiveness",4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,Influence & impact without authority,4,L17,Project Management,Engineer
17,Personal Effectiveness & Leadership,Innovation & continuous improvement mindset,4,L17,Project Management,Engineer
17,Communication & Collaboration,Effective oral & written communication,4,L17,Project Management,Engineer
17,Communication & Collaboration,Information & document management,4,L17,Project Management,Engineer
17,Communication & Collaboration,Team collaboration & trust building,4,L17,Project Management,Engineer
17,Communication & Collaboration,Stakeholder engagement & alignment,4,L17,Project Management,Engineer
17,Communication & Collaboration,Client relationship management,4,L17,Project Management,Engineer
17,Communication & Collaboration,Organizational navigation & awareness,4,L17,Project Management,Engineer
17,Communication & Collaboration,Cultural & diversity awareness,4,L17,Project Management,Engineer
17,Communication & Collaboration,Conflict resolution & issue escalation,4,L17,Project Management,Engineer
17,Engineering Management,Engineering discipline deliverables,4,L17,Project Management,Engineer
17,Engineering Management,Inter-discipline dependencies & workflows,4,L17,Project Management,Engineer
17,Engineering Management,"Engineering scope definition, WBS/DOR ownership",4,L17,Project Management,Engineer
17,Engineering Management,Multi-discipline technical leadership,4,L17,Project Management,Engineer
17,Engineering Management,Cross-discipline technical issue resolution,4,L17,Project Management,Engineer
17,Engineering Management,Design basis ownership & QA/QC governance,4,L17,Project Management,Engineer
17,Engineering Management,Engineering tools & S3D suite understanding,4,L17,Project Management,Engineer
17,Engineering Management,Engineering–Procurement–Construction–Commissioning interface,4,L17,Project Management,Engineer
17,Engineering Management,"Constructability, modularization & AWP",4,L17,Project Management,Engineer
17,Project Planning & Control,Project Execution Planning (PEP),4,L17,Project Management,Engineer
17,Project Planning & Control,Schedule development & Primavera interpretation,4,L17,Project Management,Engineer
17,Project Planning & Control,Progress measurement & EPMS/DDS,4,L17,Project Management,Engineer
17,Project Planning & Control,Project status & progress reporting,4,L17,Project Management,Engineer
17,Project Planning & Control,Earned Value & productivity management,4,L17,Project Management,Engineer
17,Project Planning & Control,Integrated change management & baseline control,4,L17,Project Management,Engineer
17,Project Planning & Control,Project close-out & handover,4,L17,Project Management,Engineer
17,Commercial & Cost,Project financial terms & concepts,4,L17,Project Management,Engineer
17,Commercial & Cost,Engineering estimation & budgeting,4,L17,Project Management,Engineer
17,Commercial & Cost,"Forecasting, cost control & variance analysis",4,L17,Project Management,Engineer
17,Commercial & Cost,Resource planning & capacity management,4,L17,Project Management,Engineer
17,Commercial & Cost,Contracting strategies,4,L17,Project Management,Engineer
17,Commercial & Cost,Procurement processes & vendor management,4,L17,Project Management,Engineer
17,Commercial & Cost,Contract language & commercial risk,4,L17,Project Management,Engineer
17,Commercial & Cost,INCOTERMS & logistics,4,L17,Project Management,Engineer
17,Risk & Construction,Project risk management,4,L17,Project Management,Engineer
17,Risk & Construction,Site / construction exposure,4,L17,Project Management,Engineer
17,Risk & Construction,Commissioning & system handover,4,L17,Project Management,Engineer
17,Business & Knowledge,Proposal development exposure,4,L17,Project Management,Engineer
17,Business & Knowledge,Business development & client advisory,4,L17,Project Management,Engineer
17,Business & Knowledge,Knowledge capture & lessons learned,4,L17,Project Management,Engineer
17,Value engineering & cost optimization,,4,L17,Project Management,Engineer
17,Business & KnowledgeDocument & information management systems,,4,L17,Project Management,Engineer
17,"Business & KnowledgeEthics, compliance & professional conduct",,4,L17,Project Management,Engineer
